species,status
Hirschfeldia incana,non-mycorrhizal (checked for all types)
Hornungia petraea,non-mycorrhizal (checked for all types)
Hornungia alpina,non-mycorrhizal (checked for all types)
Hornungia petraea,non-mycorrhizal (checked for all types)
Hornungia procumbens,non-mycorrhizal (checked for all types)
Hornungia procumbens,non-mycorrhizal (checked for all types)
Hornungia procumbens,non-mycorrhizal (checked for all types)
Iberis carnosa,non-mycorrhizal (checked for all types)
Iberis amara,non-mycorrhizal (checked for all types)
Iberis linifolia,non-mycorrhizal (checked for all types)
Iberis linifolia,non-mycorrhizal (checked for all types)
Iberis odorata,non-mycorrhizal (checked for all types)
Iberis pinnata,non-mycorrhizal (checked for all types)
Iberis procumbens,non-mycorrhizal (checked for all types)
Iberis carnosa,non-mycorrhizal (checked for all types)
Iberis pectinata,non-mycorrhizal (checked for all types)
Iberis semperflorens,non-mycorrhizal (checked for all types)
Iberis simplex,non-mycorrhizal (checked for all types)
Iberis umbellata,non-mycorrhizal (checked for all types)
Idahoa scapigera,non-mycorrhizal (checked for all types)
Chaunanthus acuminatus,non-mycorrhizal (checked for all types)
Iodanthus pinnatifidus,non-mycorrhizal (checked for all types)
Cochlearia abulensis,non-mycorrhizal (checked for all types)
Ionopsidium acaule,non-mycorrhizal (checked for all types)
Cochlearia prolongoi,non-mycorrhizal (checked for all types)
Isatis cappadocica,non-mycorrhizal (checked for all types)
Isatis emarginata,non-mycorrhizal (checked for all types)
Isatis gaubae,non-mycorrhizal (checked for all types)
Isatis glauca,non-mycorrhizal (checked for all types)
Isatis tinctoria,non-mycorrhizal (checked for all types)
Isatis kotschyana,non-mycorrhizal (checked for all types)
Isatis minima,non-mycorrhizal (checked for all types)
Isatis steveniana,non-mycorrhizal (checked for all types)
Isatis tinctoria,non-mycorrhizal (checked for all types)
Lachnoloma lehmannii,non-mycorrhizal (checked for all types)
Leavenworthia aurea,non-mycorrhizal (checked for all types)
Leavenworthia exigua,non-mycorrhizal (checked for all types)
Leavenworthia uniflora,non-mycorrhizal (checked for all types)
Lepidium alyssoides,non-mycorrhizal (checked for all types)
Lepidium apetalum,non-mycorrhizal (checked for all types)
Lepidium aucheri,non-mycorrhizal (checked for all types)
Lepidium bonariense,non-mycorrhizal (checked for all types)
Lepidium campestre,non-mycorrhizal (checked for all types)
Lepidium cartilagineum,non-mycorrhizal (checked for all types)
Lepidium catapycnon,non-mycorrhizal (checked for all types)
Lepidium densiflorum,non-mycorrhizal (checked for all types)
Lepidium flavum,non-mycorrhizal (checked for all types)
Lepidium foliosum,non-mycorrhizal (checked for all types)
Lepidium fremontii,non-mycorrhizal (checked for all types)
Lepidium genistoides,non-mycorrhizal (checked for all types)
Lepidium graminifolium,non-mycorrhizal (checked for all types)
Lepidium heterophyllum,non-mycorrhizal (checked for all types)
Lepidium hirtum,non-mycorrhizal (checked for all types)
Lepidium integrifolium,non-mycorrhizal (checked for all types)
Lepidium latifolium,non-mycorrhizal (checked for all types)
Lepidium montanum,non-mycorrhizal (checked for all types)
Lepidium perfoliatum,non-mycorrhizal (checked for all types)
Lepidium persicum,non-mycorrhizal (checked for all types)
Lepidium phlebopetalum,non-mycorrhizal (checked for all types)
Lepidium pholidogynum,non-mycorrhizal (checked for all types)
Lepidium pinnatifidum,non-mycorrhizal (checked for all types)
Lepidium ramosissimum,non-mycorrhizal (checked for all types)
Lepidium rotundum,non-mycorrhizal (checked for all types)
Lepidium ruderale,non-mycorrhizal (checked for all types)
Lepidium vesicarium,non-mycorrhizal (checked for all types)
Lepidium virginicum,non-mycorrhizal (checked for all types)
Leptaleum filifolium,non-mycorrhizal (checked for all types)
Physaria arenosa,non-mycorrhizal (checked for all types)
Lesquerella argyraea,non-mycorrhizal (checked for all types)
Paysonia densipila,non-mycorrhizal (checked for all types)
Physaria globosa,non-mycorrhizal (checked for all types)
Physaria gracilis,non-mycorrhizal (checked for all types)
Physaria kingii,non-mycorrhizal (checked for all types)
Physaria occidentalis,non-mycorrhizal (checked for all types)
Physaria ovalifolia,non-mycorrhizal (checked for all types)
Lobularia canariensis,non-mycorrhizal (checked for all types)
Lobularia lybica,non-mycorrhizal (checked for all types)
Lunaria annua,non-mycorrhizal (checked for all types)
Lyrocarpa coulteri,non-mycorrhizal (checked for all types)
Eremobium aegyptiacum,non-mycorrhizal (checked for all types)
Malcolmia africana,non-mycorrhizal (checked for all types)
Malcolmia chia,non-mycorrhizal (checked for all types)
Malcolmia crenulata,non-mycorrhizal (checked for all types)
Malcolmia flexuosa,non-mycorrhizal (checked for all types)
Malcolmia grandiflora,non-mycorrhizal (checked for all types)
Malcolmia lacera,non-mycorrhizal (checked for all types)
Malcolmia littorea,non-mycorrhizal (checked for all types)
Malcolmia maritima,non-mycorrhizal (checked for all types)
Maresia nana,non-mycorrhizal (checked for all types)
Malcolmia ramosissima,non-mycorrhizal (checked for all types)
Matthiola flavida,non-mycorrhizal (checked for all types)
Matthiola arabica,non-mycorrhizal (checked for all types)
Matthiola chenopodiifolia,non-mycorrhizal (checked for all types)
Matthiola farinosa,non-mycorrhizal (checked for all types)
Matthiola fruticulosa,non-mycorrhizal (checked for all types)
Matthiola lunata,non-mycorrhizal (checked for all types)
Matthiola ovatifolia,non-mycorrhizal (checked for all types)
Matthiola parviflora,non-mycorrhizal (checked for all types)
Matthiola sinuata,non-mycorrhizal (checked for all types)
Microlepidium pilosulum,non-mycorrhizal (checked for all types)
Ianhedgea minutiflora,non-mycorrhizal (checked for all types)
Moricandia arvensis,non-mycorrhizal (checked for all types)
Moricandia foetida,non-mycorrhizal (checked for all types)
Moricandia foleyi,non-mycorrhizal (checked for all types)
Moricandia moricandioides,non-mycorrhizal (checked for all types)
Moricandia nitens,non-mycorrhizal (checked for all types)
Moricandia sinaica,non-mycorrhizal (checked for all types)
Moricandia spinosa,non-mycorrhizal (checked for all types)
Murbeckiella huetii,non-mycorrhizal (checked for all types)
Murbeckiella pinnatifida,non-mycorrhizal (checked for all types)
Myagrum perfoliatum,non-mycorrhizal (checked for all types)
Nasturtium microphyllum,non-mycorrhizal (checked for all types)
Nasturtium officinale,non-mycorrhizal (checked for all types)
Nerisyrenia linearifolia,non-mycorrhizal (checked for all types)
Neslia paniculata subthracica,non-mycorrhizal (checked for all types)
Notoceras bicorne,non-mycorrhizal (checked for all types)
Ochthodium aegyptiacum,non-mycorrhizal (checked for all types)
Octoceras lehmannianum,non-mycorrhizal (checked for all types)
Ornithocarpa torulosa,non-mycorrhizal (checked for all types)
Pachypterygium brevipes,non-mycorrhizal (checked for all types)
Pachypterygium multicaule,non-mycorrhizal (checked for all types)
Parrya nudicaulis,non-mycorrhizal (checked for all types)
Pennellia longifolia,non-mycorrhizal (checked for all types)
Pennellia patens,non-mycorrhizal (checked for all types)
Petrocallis pyrenaica,non-mycorrhizal (checked for all types)
Phlegmatospermum cochlearinum,non-mycorrhizal (checked for all types)
Phoenicaulis cheiranthoides,non-mycorrhizal (checked for all types)
Physaria acutifolia,non-mycorrhizal (checked for all types)
Physaria brassicoides,non-mycorrhizal (checked for all types)
Physaria didymocarpa,non-mycorrhizal (checked for all types)
Physaria floribunda,non-mycorrhizal (checked for all types)
Polyctenium fremontii,non-mycorrhizal (checked for all types)
Pseudofortuynia esfandiarii,non-mycorrhizal (checked for all types)
Pseuderucaria teretifolia,non-mycorrhizal (checked for all types)
Pseudocamelina glaucophylla,non-mycorrhizal (checked for all types)
Ptilotrichum longicaule,non-mycorrhizal (checked for all types)
Ptilotrichum spinosum,non-mycorrhizal (checked for all types)
Raphanus raphanistrum,non-mycorrhizal (checked for all types)
Raphanus raphanistrum subsativus,non-mycorrhizal (checked for all types)
Rapistrum perenne,non-mycorrhizal (checked for all types)
Rapistrum rugosum,non-mycorrhizal (checked for all types)
Ricotia aucheri,non-mycorrhizal (checked for all types)
Romanschulzia costaricensis,non-mycorrhizal (checked for all types)
Rorippa  amphibia,non-mycorrhizal (checked for all types)
Rorippa  austriaca,non-mycorrhizal (checked for all types)
Rorippa  cantoniensis,non-mycorrhizal (checked for all types)
Rorippa  curvipes,non-mycorrhizal (checked for all types)
Nasturtium gambellii,non-mycorrhizal (checked for all types)
Rorippa  gigantea,non-mycorrhizal (checked for all types)
Rorippa palustris,non-mycorrhizal (checked for all types)
Rorippa  indica,non-mycorrhizal (checked for all types)
Rorippa  islandica,non-mycorrhizal (checked for all types)
Nasturtium microphyllum,non-mycorrhizal (checked for all types)
Nasturtium officinale,non-mycorrhizal (checked for all types)
Rorippa  palustris,non-mycorrhizal (checked for all types)
Rorippa  prostrata,non-mycorrhizal (checked for all types)
Rorippa palustris,non-mycorrhizal (checked for all types)
Rorippa  sylvestris,non-mycorrhizal (checked for all types)
Rorippa  teres,non-mycorrhizal (checked for all types)
Sameraria armena,non-mycorrhizal (checked for all types)
Sameraria nummularia,non-mycorrhizal (checked for all types)
Sameraria stylophora,non-mycorrhizal (checked for all types)
Savignya parviflora,non-mycorrhizal (checked for all types)
Schimpera arabica,non-mycorrhizal (checked for all types)
Hesperidanthus linearifolius,non-mycorrhizal (checked for all types)
Neuontobotrys linearifolia,non-mycorrhizal (checked for all types)
Schouwia thebaica,non-mycorrhizal (checked for all types)
Scorpioides ,non-mycorrhizal (checked for all types)
Selenia aurea,non-mycorrhizal (checked for all types)
Sibara deserti,non-mycorrhizal (checked for all types)
Heliophila polygaloides,non-mycorrhizal (checked for all types)
Sinapis arvensis,non-mycorrhizal (checked for all types)
Brassica aucheri,non-mycorrhizal (checked for all types)
Sinapis pubescens,non-mycorrhizal (checked for all types)
Sinapis flexuosa,non-mycorrhizal (checked for all types)
Sinapis pubescens,non-mycorrhizal (checked for all types)
Sisymbrium altissimum,non-mycorrhizal (checked for all types)
Sisymbrium erysimoides,non-mycorrhizal (checked for all types)
Sisymbrium irio,non-mycorrhizal (checked for all types)
Sisymbrium loeselii,non-mycorrhizal (checked for all types)
Sisymbrium luteum,non-mycorrhizal (checked for all types)
Sisymbrium officinale,non-mycorrhizal (checked for all types)
Sisymbrium orientale,non-mycorrhizal (checked for all types)
Sisymbrium polyceratium,non-mycorrhizal (checked for all types)
Sisymbrium reboudianum,non-mycorrhizal (checked for all types)
Sisymbrium septulatum,non-mycorrhizal (checked for all types)
Sisymbrium volgense,non-mycorrhizal (checked for all types)
Smelowskia calycina,non-mycorrhizal (checked for all types)
Spryginia winkleri,non-mycorrhizal (checked for all types)
Stanleya elata,non-mycorrhizal (checked for all types)
Stanleya pinnata,non-mycorrhizal (checked for all types)
Stanleya viridiflora,non-mycorrhizal (checked for all types)
Stenopetalum decipiens,non-mycorrhizal (checked for all types)
Stenopetalum lineare,non-mycorrhizal (checked for all types)
Stenopetalum nutans,non-mycorrhizal (checked for all types)
Stenopetalum velutinum,non-mycorrhizal (checked for all types)
Sterigmostemum acanthocarpum,non-mycorrhizal (checked for all types)
Sterigmostemum incanum,non-mycorrhizal (checked for all types)
Sterigmostemum sulphureum,non-mycorrhizal (checked for all types)
Streptanthella longirostris,non-mycorrhizal (checked for all types)
Streptanthus cordatus,non-mycorrhizal (checked for all types)
Streptanthus glandulosus,non-mycorrhizal (checked for all types)
Streptanthus tortuosus,non-mycorrhizal (checked for all types)
Subularia aquatica,non-mycorrhizal (checked for all types)
Succowia balearica,non-mycorrhizal (checked for all types)
Synthlipsis greggii,non-mycorrhizal (checked for all types)
Tauscheria lasiocarpa,non-mycorrhizal (checked for all types)
Teesdalia coronopifolia,non-mycorrhizal (checked for all types)
Teesdaliopsis conferta,non-mycorrhizal (checked for all types)
Tetracme quadricornis,non-mycorrhizal (checked for all types)
Thlaspi ceratocarpum,non-mycorrhizal (checked for all types)
Thelypodiopsis ambigua,non-mycorrhizal (checked for all types)
Thelypodiopsis elegans,non-mycorrhizal (checked for all types)
Thelypodium howellii,non-mycorrhizal (checked for all types)
Thelypodium integrifolium,non-mycorrhizal (checked for all types)
Thlaspi perfoliatum,non-mycorrhizal (checked for all types)
Thlaspi alliaceum,non-mycorrhizal (checked for all types)
Thlaspi alpestre,non-mycorrhizal (checked for all types)
Neurotropis platycarpa,non-mycorrhizal (checked for all types)
Thlaspi nevadense,non-mycorrhizal (checked for all types)
Iberis umbellata,non-mycorrhizal (checked for all types)
Neotorularia torulosa,non-mycorrhizal (checked for all types)
Turritis glabra,non-mycorrhizal (checked for all types)
Turritis laxa,non-mycorrhizal (checked for all types)
Vella anremerica,non-mycorrhizal (checked for all types)
Vella spinosa,non-mycorrhizal (checked for all types)
Warea cuneifolia,non-mycorrhizal (checked for all types)
Eutrema tenue,non-mycorrhizal (checked for all types)
Zilla macroptera,non-mycorrhizal (checked for all types)
Zilla spinosa,non-mycorrhizal (checked for all types)
Leptolaena pauciflora,"EcM,AM"
Xerochlamys bojeriana,"EcM,AM"
Trema ,AM
Vaccinium madagascariense,AM
Aphloia theaeformis,AM
Rhus taratana,AM
Helichrysum faradifani,AM
Psiadia altissima,AM
Rubus apetalus,AM
Erica ,AM
Eucalyptus camaldulensis,"EcM,AM"
Pinus patula,"EcM,AM"
Uapaca bojeri,"EcM,AM"
Cassia occidentalis,AM
Cassia tora,AM
Croton bonplandianus,AM
Euphorbia hirta,AM
Phyllanthus amarus,AM
Phyllanthus virgatus,AM
Sida acuta ,AM
Alysicarpus vaginalis,AM
Tephrosia purpurea,AM
Spermacoce hispida,AM
Tectona grandis,AM
Ruellia patula,non-mycorrhizal (checked for all types)
Cleome aspera,non-mycorrhizal (checked for all types)
Sida cordata,non-mycorrhizal (checked for all types)
Achyranthes aspera,non-mycorrhizal (checked for all types)
Boerhavia diffusa,non-mycorrhizal (checked for all types)
Scoparia dulcis,non-mycorrhizal (checked for all types)
Microsteris ,AM
Brachyachne ciliaris,AM
Calotis hispidula,AM
Minuria cunninghamii,AM
Olearia argophylla,AM
Olearia lirata,AM
Olearia phlogopappa,AM
Olearia picridifolia,AM
Olearia pimeleoides,AM
Olearia ramulosa,AM
Vittadinia blackii,AM
Vittadinia megacephala,AM
Vittadinia triloba,AM
Centipeda thespidioides,AM
Cotula australis,AM
Bedfordia salicina,AM
Senecio glomeratus,AM
Senecio glossanthus,AM
Senecio gregorii,AM
Senecio hypoleucus,AM
Senecio lautus,AM
Senecio magnificus,AM
Erechtites minima,AM
Senecio odoratus,AM
Senecio quadridentatus,AM
Senecio runcinifolius,AM
Senecio spathulatus,AM
Senecio squarrosus,AM
Bellida graminea,AM
Leucophyta brownii,AM
Cassinia laevis,AM
Cephalipterum drummondii,AM
Chthonocephalus pseudevax,AM
Pycnosorus eremaeus,AM
Pycnosorus globosus,AM
Pycnosorus pleiocephalus,AM
Euchiton involucratus,AM
Euchiton japonicus,AM
Schoenia cassiniana,AM
Helichrysum leucopsideum,AM
Helichrysum obcordatum,AM
Helichrysum scorpioides,AM
Helipterum ,AM
Rhodanthe corymbiflora,AM
Rhodanthe humboldtiana,AM
Rhodanthe chlorocephala subrosea,AM
Rhodanthe chlorocephala subsplendida,AM
Ixiolaena ,AM
Millotia greevesii,AM
Polycalymma stuartii,AM
Pterocaulon sphacelatum,AM
Streptoglossa liatroides,AM
Isoetopsis graminifolia,"EcM,AM"
Angianthus acrohyalinus,"EcM,AM"
Angianthus glabratus,"EcM,AM"
Angianthus preissianus,"EcM,AM"
Angianthus tomentosus,"EcM,AM"
Gnephosis tenuissima,"EcM,AM"
Chrysocephalum apiculatum,"EcM,AM"
Helichrysum baxteri,"EcM,AM"
Xerochrysum bracteatum,"EcM,AM"
Hyalosperma cotula,"EcM,AM"
Leucochrysum stipitatum,"EcM,AM"
Helipterum ,"EcM,AM"
Leptorhynchos squamatus,"EcM,AM"
Leptorhynchos waitzia,"EcM,AM"
Podolepis canescens,"EcM,AM"
Podolepis gracilis,"EcM,AM"
Podolepis jaceoides,"EcM,AM"
Podolepis muelleri,"EcM,AM"
Podolepis rugata,"EcM,AM"
Pogonolepis muelleriana,"EcM,AM"
Pogonolepis ,"EcM,AM"
Rutidosis leptorhynchoides,"EcM,AM"
Waitzia acuminata,"EcM,AM"
Waitzia nitida,"EcM,AM"
Rhodanthe citrina,"EcM,AM"
Waitzia suaveolens,"EcM,AM"
Eucalyptus ,EcM
Callistemon macropunctatus,EcM
Leptospermum juniperinum,EcM
Leptospermum nitidum,EcM
Melaleuca decussata,EcM
Casuarina glauca,EcM
Allocasuarina muelleriana,EcM
Allocasuarina verticillata,EcM
Nothofagus cunninghamii,EcM
Nothofagus gunnii,EcM
Cryptandra tomentosa,EcM
Pomaderris apetala,EcM
Pomaderris aspera,EcM
Pomaderris elliptica,EcM
Pomaderris eriocephala,EcM
Spyridium parvifolium,EcM
Spyridium vexilliferum,EcM
Trymalium daltonii ,EcM
Acacia aneura,EcM
Acacia dealbata,EcM
Acacia decurrens,EcM
Acacia melanoxylon,EcM
Acacia mitchellii,EcM
Acacia myrtifolia,EcM
Acacia retinodes,EcM
Acacia rubida,EcM
Acacia pycnantha,EcM
Acacia salicina,EcM
Acacia sophorae,EcM
Acacia verticillata,EcM
Gastrolobium celsianum,EcM
Burtonia villosa,EcM
Chorizema cordatum,EcM
Chorizema diversifolium,EcM
Daviesia corymbosa,EcM
Dillwynia floribunda,EcM
Eutaxia microphylla,EcM
